,hhid,WEALTH_CAT,WEALTH_IND,DHSCLUST,LATNUM,LONGNUM,ALT_GPS,URBAN_RURA,DHSREGNA
1832,890003,richest,108071,89,-6.86746768572,39.213599037,19.419151,U,Dar es Salaam
1833,890008,richest,108315,89,-6.86746768572,39.213599037,19.419151,U,Dar es Salaam
1834,890015,richest,161354,89,-6.86746768572,39.213599037,19.419151,U,Dar es Salaam
1835,890017,richest,188600,89,-6.86746768572,39.213599037,19.419151,U,Dar es Salaam
1836,890020,richest,179702,89,-6.86746768572,39.213599037,19.419151,U,Dar es Salaam
1837,890022,richest,172064,89,-6.86746768572,39.213599037,19.419151,U,Dar es Salaam
1838,890024,richest,156830,89,-6.86746768572,39.213599037,19.419151,U,Dar es Salaam
1839,890029,richest,202470,89,-6.86746768572,39.213599037,19.419151,U,Dar es Salaam
1840,890032,richest,177205,89,-6.86746768572,39.213599037,19.419151,U,Dar es Salaam
1841,890034,richest,192974,89,-6.86746768572,39.213599037,19.419151,U,Dar es Salaam
1842,890036,richest,203627,89,-6.86746768572,39.213599037,19.419151,U,Dar es Salaam
1843,890039,richest,275855,89,-6.86746768572,39.213599037,19.419151,U,Dar es Salaam
1844,890041,richest,150251,89,-6.86746768572,39.213599037,19.419151,U,Dar es Salaam
1845,890043,richest,170724,89,-6.86746768572,39.213599037,19.419151,U,Dar es Salaam
1846,890046,richest,115576,89,-6.86746768572,39.213599037,19.419151,U,Dar es Salaam
1847,890048,richest,116535,89,-6.86746768572,39.213599037,19.419151,U,Dar es Salaam
1848,890050,richest,172200,89,-6.86746768572,39.213599037,19.419151,U,Dar es Salaam
1849,900006,richest,182033,90,-6.91880354957,39.2061300347,153.825134,U,Dar es Salaam
1850,900017,richest,154310,90,-6.91880354957,39.2061300347,153.825134,U,Dar es Salaam
1851,900028,richest,173585,90,-6.91880354957,39.2061300347,153.825134,U,Dar es Salaam
1852,900039,richest,146544,90,-6.91880354957,39.2061300347,153.825134,U,Dar es Salaam
1853,900050,richer,32253,90,-6.91880354957,39.2061300347,153.825134,U,Dar es Salaam
1854,900061,richest,207137,90,-6.91880354957,39.2061300347,153.825134,U,Dar es Salaam
1855,900072,richer,69113,90,-6.91880354957,39.2061300347,153.825134,U,Dar es Salaam
1856,900083,richest,106340,90,-6.91880354957,39.2061300347,153.825134,U,Dar es Salaam
1857,900094,richer,64395,90,-6.91880354957,39.2061300347,153.825134,U,Dar es Salaam
1858,900105,richest,177059,90,-6.91880354957,39.2061300347,153.825134,U,Dar es Salaam
1859,900116,richest,209677,90,-6.91880354957,39.2061300347,153.825134,U,Dar es Salaam
1860,900127,richest,168456,90,-6.91880354957,39.2061300347,153.825134,U,Dar es Salaam
1861,900138,richest,195286,90,-6.91880354957,39.2061300347,153.825134,U,Dar es Salaam
1862,900160,richest,111586,90,-6.91880354957,39.2061300347,153.825134,U,Dar es Salaam
1863,900171,richest,186349,90,-6.91880354957,39.2061300347,153.825134,U,Dar es Salaam
1864,900182,richest,219668,90,-6.91880354957,39.2061300347,153.825134,U,Dar es Salaam
1865,900193,richest,110006,90,-6.91880354957,39.2061300347,153.825134,U,Dar es Salaam
1866,900215,richer,40438,90,-6.91880354957,39.2061300347,153.825134,U,Dar es Salaam
1867,900226,richest,156184,90,-6.91880354957,39.2061300347,153.825134,U,Dar es Salaam
1868,900237,richest,146432,90,-6.91880354957,39.2061300347,153.825134,U,Dar es Salaam
1869,910004,richest,236167,91,-6.85821580808,39.3143659101,40.405922,U,Dar es Salaam
1870,910010,richer,85029,91,-6.85821580808,39.3143659101,40.405922,U,Dar es Salaam
1871,910016,richest,211824,91,-6.85821580808,39.3143659101,40.405922,U,Dar es Salaam
1872,910022,richest,174069,91,-6.85821580808,39.3143659101,40.405922,U,Dar es Salaam
1873,910028,richer,89664,91,-6.85821580808,39.3143659101,40.405922,U,Dar es Salaam
1874,910034,richest,173616,91,-6.85821580808,39.3143659101,40.405922,U,Dar es Salaam
1875,910040,richer,73961,91,-6.85821580808,39.3143659101,40.405922,U,Dar es Salaam
1876,910046,richest,226867,91,-6.85821580808,39.3143659101,40.405922,U,Dar es Salaam
1877,910052,richest,117193,91,-6.85821580808,39.3143659101,40.405922,U,Dar es Salaam
1878,910058,richest,211501,91,-6.85821580808,39.3143659101,40.405922,U,Dar es Salaam
1879,910065,richest,191298,91,-6.85821580808,39.3143659101,40.405922,U,Dar es Salaam
1880,910071,richest,249250,91,-6.85821580808,39.3143659101,40.405922,U,Dar es Salaam
1881,910077,richest,155139,91,-6.85821580808,39.3143659101,40.405922,U,Dar es Salaam
1882,910083,richer,89940,91,-6.85821580808,39.3143659101,40.405922,U,Dar es Salaam
1883,910089,richest,163848,91,-6.85821580808,39.3143659101,40.405922,U,Dar es Salaam
1884,910101,richest,195261,91,-6.85821580808,39.3143659101,40.405922,U,Dar es Salaam
1885,910113,richest,150541,91,-6.85821580808,39.3143659101,40.405922,U,Dar es Salaam
1886,910119,richest,162540,91,-6.85821580808,39.3143659101,40.405922,U,Dar es Salaam
1887,910125,richer,68760,91,-6.85821580808,39.3143659101,40.405922,U,Dar es Salaam
1888,910132,richest,237080,91,-6.85821580808,39.3143659101,40.405922,U,Dar es Salaam
1889,920002,richer,92453,92,-6.91505980045,39.2535758703,72.229706,U,Dar es Salaam
1890,920005,richest,210391,92,-6.91505980045,39.2535758703,72.229706,U,Dar es Salaam
1891,920008,richest,159212,92,-6.91505980045,39.2535758703,72.229706,U,Dar es Salaam
1892,920011,richer,31727,92,-6.91505980045,39.2535758703,72.229706,U,Dar es Salaam
1893,920014,richest,142588,92,-6.91505980045,39.2535758703,72.229706,U,Dar es Salaam
1894,920017,richest,144039,92,-6.91505980045,39.2535758703,72.229706,U,Dar es Salaam
1895,920020,richer,45554,92,-6.91505980045,39.2535758703,72.229706,U,Dar es Salaam
1896,920023,richest,140775,92,-6.91505980045,39.2535758703,72.229706,U,Dar es Salaam
1897,920026,richest,173367,92,-6.91505980045,39.2535758703,72.229706,U,Dar es Salaam
1898,920029,richest,148641,92,-6.91505980045,39.2535758703,72.229706,U,Dar es Salaam
1899,920032,richest,165697,92,-6.91505980045,39.2535758703,72.229706,U,Dar es Salaam
1900,920035,richest,123613,92,-6.91505980045,39.2535758703,72.229706,U,Dar es Salaam
1901,920038,richest,144425,92,-6.91505980045,39.2535758703,72.229706,U,Dar es Salaam
1902,920041,richest,134734,92,-6.91505980045,39.2535758703,72.229706,U,Dar es Salaam
1903,920044,richer,95291,92,-6.91505980045,39.2535758703,72.229706,U,Dar es Salaam
1904,920047,richer,95439,92,-6.91505980045,39.2535758703,72.229706,U,Dar es Salaam
1905,920050,richest,134774,92,-6.91505980045,39.2535758703,72.229706,U,Dar es Salaam
1906,920053,richest,177635,92,-6.91505980045,39.2535758703,72.229706,U,Dar es Salaam
1907,920056,richest,144950,92,-6.91505980045,39.2535758703,72.229706,U,Dar es Salaam
1908,920059,richer,97431,92,-6.91505980045,39.2535758703,72.229706,U,Dar es Salaam
1909,920062,richer,57975,92,-6.91505980045,39.2535758703,72.229706,U,Dar es Salaam
1910,920065,richer,60799,92,-6.91505980045,39.2535758703,72.229706,U,Dar es Salaam
1911,930002,richest,184710,93,-6.84376258855,39.2868370046,51.559738,U,Dar es Salaam
1912,930006,richest,105585,93,-6.84376258855,39.2868370046,51.559738,U,Dar es Salaam
1913,930010,richer,95213,93,-6.84376258855,39.2868370046,51.559738,U,Dar es Salaam
1914,930014,richer,90233,93,-6.84376258855,39.2868370046,51.559738,U,Dar es Salaam
1915,930019,richest,128446,93,-6.84376258855,39.2868370046,51.559738,U,Dar es Salaam
1916,930023,richest,156902,93,-6.84376258855,39.2868370046,51.559738,U,Dar es Salaam
1917,930027,richest,138316,93,-6.84376258855,39.2868370046,51.559738,U,Dar es Salaam
1918,930031,richest,154724,93,-6.84376258855,39.2868370046,51.559738,U,Dar es Salaam
1919,930035,richest,177229,93,-6.84376258855,39.2868370046,51.559738,U,Dar es Salaam
1920,930039,richest,162920,93,-6.84376258855,39.2868370046,51.559738,U,Dar es Salaam
1921,930042,richer,92285,93,-6.84376258855,39.2868370046,51.559738,U,Dar es Salaam
1922,930046,richer,67020,93,-6.84376258855,39.2868370046,51.559738,U,Dar es Salaam
1923,930051,richest,122962,93,-6.84376258855,39.2868370046,51.559738,U,Dar es Salaam
1924,930055,richest,134234,93,-6.84376258855,39.2868370046,51.559738,U,Dar es Salaam
1925,930059,richest,131302,93,-6.84376258855,39.2868370046,51.559738,U,Dar es Salaam
1926,930063,richest,172726,93,-6.84376258855,39.2868370046,51.559738,U,Dar es Salaam
1927,930071,richest,179867,93,-6.84376258855,39.2868370046,51.559738,U,Dar es Salaam
1928,930075,richer,36009,93,-6.84376258855,39.2868370046,51.559738,U,Dar es Salaam
1929,930080,richer,57083,93,-6.84376258855,39.2868370046,51.559738,U,Dar es Salaam
1930,930084,richest,171250,93,-6.84376258855,39.2868370046,51.559738,U,Dar es Salaam
1931,930088,richest,162507,93,-6.84376258855,39.2868370046,51.559738,U,Dar es Salaam
1932,940003,richest,168261,94,-6.91161727456,39.2693859775,49.418655,U,Dar es Salaam
1933,940005,richest,144950,94,-6.91161727456,39.2693859775,49.418655,U,Dar es Salaam
1934,940007,richest,141569,94,-6.91161727456,39.2693859775,49.418655,U,Dar es Salaam
1935,940009,richest,131176,94,-6.91161727456,39.2693859775,49.418655,U,Dar es Salaam
1936,940011,richest,279151,94,-6.91161727456,39.2693859775,49.418655,U,Dar es Salaam
1937,940014,richest,126606,94,-6.91161727456,39.2693859775,49.418655,U,Dar es Salaam
1938,940016,richest,118787,94,-6.91161727456,39.2693859775,49.418655,U,Dar es Salaam
1939,940018,richest,285710,94,-6.91161727456,39.2693859775,49.418655,U,Dar es Salaam
1940,940020,richest,259432,94,-6.91161727456,39.2693859775,49.418655,U,Dar es Salaam
1941,940023,richest,113820,94,-6.91161727456,39.2693859775,49.418655,U,Dar es Salaam
1942,940025,richest,195328,94,-6.91161727456,39.2693859775,49.418655,U,Dar es Salaam
1943,940027,richest,157015,94,-6.91161727456,39.2693859775,49.418655,U,Dar es Salaam
1944,940029,richest,150414,94,-6.91161727456,39.2693859775,49.418655,U,Dar es Salaam
1945,940031,richest,157926,94,-6.91161727456,39.2693859775,49.418655,U,Dar es Salaam
1946,940034,richest,124707,94,-6.91161727456,39.2693859775,49.418655,U,Dar es Salaam
1947,940036,richest,138288,94,-6.91161727456,39.2693859775,49.418655,U,Dar es Salaam
1948,940038,richest,151367,94,-6.91161727456,39.2693859775,49.418655,U,Dar es Salaam
1949,940040,richest,143926,94,-6.91161727456,39.2693859775,49.418655,U,Dar es Salaam
1950,940043,richer,86127,94,-6.91161727456,39.2693859775,49.418655,U,Dar es Salaam
1951,940045,richest,295138,94,-6.91161727456,39.2693859775,49.418655,U,Dar es Salaam
1952,940047,richer,90881,94,-6.91161727456,39.2693859775,49.418655,U,Dar es Salaam
1953,940049,richest,165194,94,-6.91161727456,39.2693859775,49.418655,U,Dar es Salaam
1954,950002,richer,82234,95,-6.903925,39.253182,39.016846,U,Dar es Salaam
1955,950004,richer,86256,95,-6.903925,39.253182,39.016846,U,Dar es Salaam
1956,950006,richest,250877,95,-6.903925,39.253182,39.016846,U,Dar es Salaam
1957,950007,richest,214138,95,-6.903925,39.253182,39.016846,U,Dar es Salaam
1958,950009,richest,131158,95,-6.903925,39.253182,39.016846,U,Dar es Salaam
1959,950011,richer,89433,95,-6.903925,39.253182,39.016846,U,Dar es Salaam
1960,950013,richer,103996,95,-6.903925,39.253182,39.016846,U,Dar es Salaam
1961,950015,richest,167904,95,-6.903925,39.253182,39.016846,U,Dar es Salaam
1962,950017,richer,101357,95,-6.903925,39.253182,39.016846,U,Dar es Salaam
1963,950019,richest,142578,95,-6.903925,39.253182,39.016846,U,Dar es Salaam
1964,950021,richest,135807,95,-6.903925,39.253182,39.016846,U,Dar es Salaam
1965,950022,richer,84669,95,-6.903925,39.253182,39.016846,U,Dar es Salaam
1966,950024,richer,78047,95,-6.903925,39.253182,39.016846,U,Dar es Salaam
1967,950026,richer,81448,95,-6.903925,39.253182,39.016846,U,Dar es Salaam
1968,950028,richer,54124,95,-6.903925,39.253182,39.016846,U,Dar es Salaam
1969,950030,richer,99734,95,-6.903925,39.253182,39.016846,U,Dar es Salaam
1970,950032,richer,99645,95,-6.903925,39.253182,39.016846,U,Dar es Salaam
1971,950034,richest,175478,95,-6.903925,39.253182,39.016846,U,Dar es Salaam
1972,950035,richer,44893,95,-6.903925,39.253182,39.016846,U,Dar es Salaam
1973,950037,richest,208336,95,-6.903925,39.253182,39.016846,U,Dar es Salaam
1974,950039,richest,160930,95,-6.903925,39.253182,39.016846,U,Dar es Salaam
1975,950041,richer,84226,95,-6.903925,39.253182,39.016846,U,Dar es Salaam
1976,960001,richer,1963,96,-8.48549447575,39.0991820451,159.973816,R,Lindi
1977,960003,poorest,-92040,96,-8.48549447575,39.0991820451,159.973816,R,Lindi
1978,960005,poorest,-106847,96,-8.48549447575,39.0991820451,159.973816,R,Lindi
1979,960006,poorest,-118803,96,-8.48549447575,39.0991820451,159.973816,R,Lindi
1980,960008,middle,-38003,96,-8.48549447575,39.0991820451,159.973816,R,Lindi
1981,960009,poorest,-107332,96,-8.48549447575,39.0991820451,159.973816,R,Lindi
1982,960011,poorest,-103015,96,-8.48549447575,39.0991820451,159.973816,R,Lindi
1983,960012,poorest,-105851,96,-8.48549447575,39.0991820451,159.973816,R,Lindi
1984,960014,poorer,-60375,96,-8.48549447575,39.0991820451,159.973816,R,Lindi
1985,960016,poorer,-71643,96,-8.48549447575,39.0991820451,159.973816,R,Lindi
1986,960017,poorer,-75098,96,-8.48549447575,39.0991820451,159.973816,R,Lindi
1987,960019,middle,-28195,96,-8.48549447575,39.0991820451,159.973816,R,Lindi
1988,960020,poorer,-75827,96,-8.48549447575,39.0991820451,159.973816,R,Lindi
1989,960024,middle,-55044,96,-8.48549447575,39.0991820451,159.973816,R,Lindi
1990,960025,poorest,-94731,96,-8.48549447575,39.0991820451,159.973816,R,Lindi
1991,960027,middle,-48372,96,-8.48549447575,39.0991820451,159.973816,R,Lindi
1992,960028,poorest,-111531,96,-8.48549447575,39.0991820451,159.973816,R,Lindi
1993,960030,poorest,-89906,96,-8.48549447575,39.0991820451,159.973816,R,Lindi
1994,960032,poorer,-80636,96,-8.48549447575,39.0991820451,159.973816,R,Lindi
1995,960033,poorer,-64431,96,-8.48549447575,39.0991820451,159.973816,R,Lindi
1996,960035,poorer,-83526,96,-8.48549447575,39.0991820451,159.973816,R,Lindi
1997,970001,richer,46367,97,-8.61283888831,38.7699381579,192.494904,R,Lindi
1998,970004,middle,-40175,97,-8.61283888831,38.7699381579,192.494904,R,Lindi
1999,970007,richer,10100,97,-8.61283888831,38.7699381579,192.494904,R,Lindi
2000,970009,richer,15436,97,-8.61283888831,38.7699381579,192.494904,R,Lindi
2001,970012,middle,-11728,97,-8.61283888831,38.7699381579,192.494904,R,Lindi
2002,970014,poorest,-87650,97,-8.61283888831,38.7699381579,192.494904,R,Lindi
2003,970017,poorer,-85524,97,-8.61283888831,38.7699381579,192.494904,R,Lindi
2004,970020,poorer,-82708,97,-8.61283888831,38.7699381579,192.494904,R,Lindi
2005,970022,poorest,-106728,97,-8.61283888831,38.7699381579,192.494904,R,Lindi
2006,970025,poorer,-72519,97,-8.61283888831,38.7699381579,192.494904,R,Lindi
2007,970028,poorer,-69603,97,-8.61283888831,38.7699381579,192.494904,R,Lindi
2008,970030,middle,-34959,97,-8.61283888831,38.7699381579,192.494904,R,Lindi
2009,970033,poorer,-72548,97,-8.61283888831,38.7699381579,192.494904,R,Lindi
2010,970036,poorer,-84732,97,-8.61283888831,38.7699381579,192.494904,R,Lindi
2011,970038,poorer,-75043,97,-8.61283888831,38.7699381579,192.494904,R,Lindi
2012,970041,poorer,-84713,97,-8.61283888831,38.7699381579,192.494904,R,Lindi
2013,970043,middle,-25655,97,-8.61283888831,38.7699381579,192.494904,R,Lindi
2014,970046,richer,55727,97,-8.61283888831,38.7699381579,192.494904,R,Lindi
2015,970049,poorer,-67500,97,-8.61283888831,38.7699381579,192.494904,R,Lindi
2016,970051,poorer,-59309,97,-8.61283888831,38.7699381579,192.494904,R,Lindi
2017,970054,richer,8272,97,-8.61283888831,38.7699381579,192.494904,R,Lindi
2018,970057,poorer,-64912,97,-8.61283888831,38.7699381579,192.494904,R,Lindi
2019,980001,middle,-49055,98,-9.41511011618,39.4371521112,128.463898,R,Lindi
2020,980004,poorer,-61321,98,-9.41511011618,39.4371521112,128.463898,R,Lindi
2021,980006,poorest,-91179,98,-9.41511011618,39.4371521112,128.463898,R,Lindi
2022,980009,poorer,-63896,98,-9.41511011618,39.4371521112,128.463898,R,Lindi
2023,980011,poorest,-87087,98,-9.41511011618,39.4371521112,128.463898,R,Lindi
2024,980014,poorest,-108556,98,-9.41511011618,39.4371521112,128.463898,R,Lindi
2025,980016,richer,47520,98,-9.41511011618,39.4371521112,128.463898,R,Lindi
2026,980019,poorest,-117772,98,-9.41511011618,39.4371521112,128.463898,R,Lindi
2027,980021,middle,-40215,98,-9.41511011618,39.4371521112,128.463898,R,Lindi
2028,980024,poorer,-80758,98,-9.41511011618,39.4371521112,128.463898,R,Lindi
2029,980026,poorest,-90299,98,-9.41511011618,39.4371521112,128.463898,R,Lindi
2030,980029,poorest,-102493,98,-9.41511011618,39.4371521112,128.463898,R,Lindi
2031,980031,middle,-47121,98,-9.41511011618,39.4371521112,128.463898,R,Lindi
2032,980034,poorest,-95150,98,-9.41511011618,39.4371521112,128.463898,R,Lindi
2033,980036,poorer,-64664,98,-9.41511011618,39.4371521112,128.463898,R,Lindi
2034,980039,poorer,-70826,98,-9.41511011618,39.4371521112,128.463898,R,Lindi
2035,980041,poorer,-85082,98,-9.41511011618,39.4371521112,128.463898,R,Lindi
2036,980044,poorest,-105670,98,-9.41511011618,39.4371521112,128.463898,R,Lindi
2037,980046,poorer,-72756,98,-9.41511011618,39.4371521112,128.463898,R,Lindi
2038,980049,poorest,-109129,98,-9.41511011618,39.4371521112,128.463898,R,Lindi
2039,980051,middle,-9762,98,-9.41511011618,39.4371521112,128.463898,R,Lindi
2040,990005,richer,84507,99,-8.74857883846,39.4117172622,16.902672,U,Lindi
2041,990010,richer,30776,99,-8.74857883846,39.4117172622,16.902672,U,Lindi
2042,990015,richer,100837,99,-8.74857883846,39.4117172622,16.902672,U,Lindi
2043,990021,richer,17495,99,-8.74857883846,39.4117172622,16.902672,U,Lindi
2044,990026,poorer,-62930,99,-8.74857883846,39.4117172622,16.902672,U,Lindi
2045,990031,richest,131484,99,-8.74857883846,39.4117172622,16.902672,U,Lindi
2046,990037,richer,90028,99,-8.74857883846,39.4117172622,16.902672,U,Lindi
2047,990042,richer,59703,99,-8.74857883846,39.4117172622,16.902672,U,Lindi
2048,990047,richer,82228,99,-8.74857883846,39.4117172622,16.902672,U,Lindi
2049,990052,richest,126117,99,-8.74857883846,39.4117172622,16.902672,U,Lindi
2050,990058,richer,46427,99,-8.74857883846,39.4117172622,16.902672,U,Lindi
2051,990063,middle,-17069,99,-8.74857883846,39.4117172622,16.902672,U,Lindi
2052,990068,richer,95126,99,-8.74857883846,39.4117172622,16.902672,U,Lindi
2053,990073,richest,117030,99,-8.74857883846,39.4117172622,16.902672,U,Lindi
2054,990079,richest,157481,99,-8.74857883846,39.4117172622,16.902672,U,Lindi
2055,990084,richest,120569,99,-8.74857883846,39.4117172622,16.902672,U,Lindi
2056,990089,richest,141090,99,-8.74857883846,39.4117172622,16.902672,U,Lindi
2057,990095,richer,32358,99,-8.74857883846,39.4117172622,16.902672,U,Lindi
2058,990100,middle,-7316,99,-8.74857883846,39.4117172622,16.902672,U,Lindi
2059,990105,richest,171610,99,-8.74857883846,39.4117172622,16.902672,U,Lindi
2060,990110,richest,186459,99,-8.74857883846,39.4117172622,16.902672,U,Lindi
2061,990116,richer,88898,99,-8.74857883846,39.4117172622,16.902672,U,Lindi
2062,1000003,poorer,-74541,100,-8.42966163369,39.0307813186,219.827774,R,Lindi
2063,1000010,poorest,-103740,100,-8.42966163369,39.0307813186,219.827774,R,Lindi
2064,1000016,poorer,-75758,100,-8.42966163369,39.0307813186,219.827774,R,Lindi
2065,1000023,middle,-43739,100,-8.42966163369,39.0307813186,219.827774,R,Lindi
2066,1000030,poorer,-71142,100,-8.42966163369,39.0307813186,219.827774,R,Lindi
2067,1000037,poorer,-72532,100,-8.42966163369,39.0307813186,219.827774,R,Lindi
2068,1000044,middle,-34560,100,-8.42966163369,39.0307813186,219.827774,R,Lindi
2069,1000050,poorer,-77504,100,-8.42966163369,39.0307813186,219.827774,R,Lindi
2070,1000057,richer,8043,100,-8.42966163369,39.0307813186,219.827774,R,Lindi
2071,1000064,poorest,-95254,100,-8.42966163369,39.0307813186,219.827774,R,Lindi
2072,1000071,middle,-52406,100,-8.42966163369,39.0307813186,219.827774,R,Lindi
2073,1000077,poorer,-67930,100,-8.42966163369,39.0307813186,219.827774,R,Lindi
2074,1000084,poorer,-75879,100,-8.42966163369,39.0307813186,219.827774,R,Lindi
2075,1000091,poorest,-103011,100,-8.42966163369,39.0307813186,219.827774,R,Lindi
2076,1000098,poorer,-72367,100,-8.42966163369,39.0307813186,219.827774,R,Lindi
2077,1000105,poorer,-78954,100,-8.42966163369,39.0307813186,219.827774,R,Lindi
2078,1000111,poorer,-81789,100,-8.42966163369,39.0307813186,219.827774,R,Lindi
2079,1000118,middle,-24529,100,-8.42966163369,39.0307813186,219.827774,R,Lindi
2080,1000125,poorer,-83492,100,-8.42966163369,39.0307813186,219.827774,R,Lindi
2081,1000132,poorer,-81579,100,-8.42966163369,39.0307813186,219.827774,R,Lindi
2082,1000138,poorest,-110440,100,-8.42966163369,39.0307813186,219.827774,R,Lindi
2083,1000145,poorer,-67584,100,-8.42966163369,39.0307813186,219.827774,R,Lindi
2084,1010003,poorest,-108441,101,-10.103620988,39.817915352,134.920776,R,Lindi
2085,1010007,poorer,-78512,101,-10.103620988,39.817915352,134.920776,R,Lindi
2086,1010011,middle,-23431,101,-10.103620988,39.817915352,134.920776,R,Lindi
2087,1010015,middle,-51663,101,-10.103620988,39.817915352,134.920776,R,Lindi
2088,1010020,poorer,-84588,101,-10.103620988,39.817915352,134.920776,R,Lindi
2089,1010024,poorest,-106412,101,-10.103620988,39.817915352,134.920776,R,Lindi
2090,1010028,middle,-57063,101,-10.103620988,39.817915352,134.920776,R,Lindi
2091,1010032,poorest,-96660,101,-10.103620988,39.817915352,134.920776,R,Lindi
2092,1010036,poorest,-94513,101,-10.103620988,39.817915352,134.920776,R,Lindi
2093,1010041,poorer,-67768,101,-10.103620988,39.817915352,134.920776,R,Lindi
2094,1010045,richer,53909,101,-10.103620988,39.817915352,134.920776,R,Lindi
2095,1010049,poorer,-65468,101,-10.103620988,39.817915352,134.920776,R,Lindi
2096,1010053,poorest,-90479,101,-10.103620988,39.817915352,134.920776,R,Lindi
2097,1010057,middle,-43971,101,-10.103620988,39.817915352,134.920776,R,Lindi
2098,1010061,middle,-15907,101,-10.103620988,39.817915352,134.920776,R,Lindi
2099,1010066,poorer,-70899,101,-10.103620988,39.817915352,134.920776,R,Lindi
2100,1010070,middle,-21442,101,-10.103620988,39.817915352,134.920776,R,Lindi
2101,1010074,poorer,-81273,101,-10.103620988,39.817915352,134.920776,R,Lindi
2102,1010078,poorest,-92108,101,-10.103620988,39.817915352,134.920776,R,Lindi
2103,1010082,poorest,-98874,101,-10.103620988,39.817915352,134.920776,R,Lindi
2104,1010087,richest,113525,101,-10.103620988,39.817915352,134.920776,R,Lindi
2105,1010091,poorest,-96019,101,-10.103620988,39.817915352,134.920776,R,Lindi
2106,1020004,richer,286,102,-10.2562238193,39.2783775828,165.5417,R,Lindi
2107,1020008,poorer,-82740,102,-10.2562238193,39.2783775828,165.5417,R,Lindi
2108,1020013,poorer,-62951,102,-10.2562238193,39.2783775828,165.5417,R,Lindi
2109,1020017,richer,22485,102,-10.2562238193,39.2783775828,165.5417,R,Lindi
2110,1020022,middle,-25051,102,-10.2562238193,39.2783775828,165.5417,R,Lindi
2111,1020026,poorest,-97263,102,-10.2562238193,39.2783775828,165.5417,R,Lindi
2112,1020031,poorer,-83217,102,-10.2562238193,39.2783775828,165.5417,R,Lindi
2113,1020039,richer,8550,102,-10.2562238193,39.2783775828,165.5417,R,Lindi
2114,1020044,poorest,-86279,102,-10.2562238193,39.2783775828,165.5417,R,Lindi
2115,1020048,poorer,-62705,102,-10.2562238193,39.2783775828,165.5417,R,Lindi
2116,1020053,poorest,-107707,102,-10.2562238193,39.2783775828,165.5417,R,Lindi
2117,1020057,middle,-51459,102,-10.2562238193,39.2783775828,165.5417,R,Lindi
2118,1020062,richer,37806,102,-10.2562238193,39.2783775828,165.5417,R,Lindi
2119,1020066,poorer,-66864,102,-10.2562238193,39.2783775828,165.5417,R,Lindi
2120,1020071,middle,-35302,102,-10.2562238193,39.2783775828,165.5417,R,Lindi
2121,1020075,poorer,-69639,102,-10.2562238193,39.2783775828,165.5417,R,Lindi
2122,1020080,richest,115484,102,-10.2562238193,39.2783775828,165.5417,R,Lindi
2123,1020084,poorest,-105562,102,-10.2562238193,39.2783775828,165.5417,R,Lindi
2124,1020088,poorest,-87238,102,-10.2562238193,39.2783775828,165.5417,R,Lindi
2125,1020093,middle,-38549,102,-10.2562238193,39.2783775828,165.5417,R,Lindi
2126,1020097,richer,20608,102,-10.2562238193,39.2783775828,165.5417,R,Lindi
2127,1030003,poorer,-70491,103,-10.0885317139,39.2385396774,746.230957,R,Lindi
2128,1030005,poorer,-85435,103,-10.0885317139,39.2385396774,746.230957,R,Lindi
2129,1030008,poorer,-63597,103,-10.0885317139,39.2385396774,746.230957,R,Lindi
2130,1030010,middle,-29332,103,-10.0885317139,39.2385396774,746.230957,R,Lindi
2131,1030013,middle,-26880,103,-10.0885317139,39.2385396774,746.230957,R,Lindi
2132,1030015,middle,-55731,103,-10.0885317139,39.2385396774,746.230957,R,Lindi
2133,1030018,poorest,-103155,103,-10.0885317139,39.2385396774,746.230957,R,Lindi
2134,1030020,richer,43724,103,-10.0885317139,39.2385396774,746.230957,R,Lindi
2135,1030023,poorer,-82027,103,-10.0885317139,39.2385396774,746.230957,R,Lindi
2136,1030026,poorer,-84921,103,-10.0885317139,39.2385396774,746.230957,R,Lindi
2137,1030028,richer,6390,103,-10.0885317139,39.2385396774,746.230957,R,Lindi
2138,1030031,richer,6263,103,-10.0885317139,39.2385396774,746.230957,R,Lindi
2139,1030033,middle,-50394,103,-10.0885317139,39.2385396774,746.230957,R,Lindi
2140,1030036,middle,-34922,103,-10.0885317139,39.2385396774,746.230957,R,Lindi
2141,1030038,richer,9848,103,-10.0885317139,39.2385396774,746.230957,R,Lindi
2142,1030041,middle,-36663,103,-10.0885317139,39.2385396774,746.230957,R,Lindi
2143,1030043,middle,-39341,103,-10.0885317139,39.2385396774,746.230957,R,Lindi
2144,1030046,poorest,-105232,103,-10.0885317139,39.2385396774,746.230957,R,Lindi
2145,1030048,middle,-37215,103,-10.0885317139,39.2385396774,746.230957,R,Lindi
2146,1030051,middle,-29213,103,-10.0885317139,39.2385396774,746.230957,R,Lindi
2147,1030054,poorer,-63756,103,-10.0885317139,39.2385396774,746.230957,R,Lindi
2148,1030056,poorer,-73510,103,-10.0885317139,39.2385396774,746.230957,R,Lindi
2149,1040005,poorest,-86627,104,-9.82548434417,39.5822374134,153.315994,R,Lindi
2150,1040010,middle,-36741,104,-9.82548434417,39.5822374134,153.315994,R,Lindi
2151,1040014,middle,-52473,104,-9.82548434417,39.5822374134,153.315994,R,Lindi
2152,1040019,middle,-5654,104,-9.82548434417,39.5822374134,153.315994,R,Lindi
