,hhid,WEALTH_CAT,WEALTH_IND,DHSCLUST,LATNUM,LONGNUM,ALT_GPS,URBAN_RURA,DHSREGNA
3518,154005,richest,116486,154,-11.3823090083,35.0544646929,1378.598877,R,Ruvuma
3519,154008,richer,56595,154,-11.3823090083,35.0544646929,1378.598877,R,Ruvuma
3520,154010,middle,-25244,154,-11.3823090083,35.0544646929,1378.598877,R,Ruvuma
3521,154011,richer,25315,154,-11.3823090083,35.0544646929,1378.598877,R,Ruvuma
3522,154013,richest,93032,154,-11.3823090083,35.0544646929,1378.598877,R,Ruvuma
3523,154014,middle,5409,154,-11.3823090083,35.0544646929,1378.598877,R,Ruvuma
3524,154016,richest,143082,154,-11.3823090083,35.0544646929,1378.598877,R,Ruvuma
3525,154017,richest,104982,154,-11.3823090083,35.0544646929,1378.598877,R,Ruvuma
3526,154019,richest,110761,154,-11.3823090083,35.0544646929,1378.598877,R,Ruvuma
3527,154020,richest,118332,154,-11.3823090083,35.0544646929,1378.598877,R,Ruvuma
3528,154022,richest,91010,154,-11.3823090083,35.0544646929,1378.598877,R,Ruvuma
3529,154023,richest,120488,154,-11.3823090083,35.0544646929,1378.598877,R,Ruvuma
3530,154025,richest,87117,154,-11.3823090083,35.0544646929,1378.598877,R,Ruvuma
3531,154026,richer,36730,154,-11.3823090083,35.0544646929,1378.598877,R,Ruvuma
3532,154028,richer,75949,154,-11.3823090083,35.0544646929,1378.598877,R,Ruvuma
3533,154029,richest,114191,154,-11.3823090083,35.0544646929,1378.598877,R,Ruvuma
3534,154031,richer,9255,154,-11.3823090083,35.0544646929,1378.598877,R,Ruvuma
3535,154032,richer,65792,154,-11.3823090083,35.0544646929,1378.598877,R,Ruvuma
3536,154034,richest,125017,154,-11.3823090083,35.0544646929,1378.598877,R,Ruvuma
3537,154037,middle,6501,154,-11.3823090083,35.0544646929,1378.598877,R,Ruvuma
3538,154038,richer,38775,154,-11.3823090083,35.0544646929,1378.598877,R,Ruvuma
3539,155002,richest,103834,155,-11.1158275545,34.6688384575,504.886841,R,Ruvuma
3540,155003,richest,144063,155,-11.1158275545,34.6688384575,504.886841,R,Ruvuma
3541,155005,richest,109736,155,-11.1158275545,34.6688384575,504.886841,R,Ruvuma
3542,155006,richest,84346,155,-11.1158275545,34.6688384575,504.886841,R,Ruvuma
3543,155008,richest,97674,155,-11.1158275545,34.6688384575,504.886841,R,Ruvuma
3544,155009,richer,65826,155,-11.1158275545,34.6688384575,504.886841,R,Ruvuma
3545,155011,richer,35349,155,-11.1158275545,34.6688384575,504.886841,R,Ruvuma
3546,155012,richer,39740,155,-11.1158275545,34.6688384575,504.886841,R,Ruvuma
3547,155014,richest,119131,155,-11.1158275545,34.6688384575,504.886841,R,Ruvuma
3548,155017,richer,83001,155,-11.1158275545,34.6688384575,504.886841,R,Ruvuma
3549,155018,richest,110250,155,-11.1158275545,34.6688384575,504.886841,R,Ruvuma
3550,155020,richer,55652,155,-11.1158275545,34.6688384575,504.886841,R,Ruvuma
3551,155021,richest,116485,155,-11.1158275545,34.6688384575,504.886841,R,Ruvuma
3552,155023,richest,104988,155,-11.1158275545,34.6688384575,504.886841,R,Ruvuma
3553,155026,richest,184216,155,-11.1158275545,34.6688384575,504.886841,R,Ruvuma
3554,155027,richer,79655,155,-11.1158275545,34.6688384575,504.886841,R,Ruvuma
3555,155029,richest,130087,155,-11.1158275545,34.6688384575,504.886841,R,Ruvuma
3556,155030,richest,107461,155,-11.1158275545,34.6688384575,504.886841,R,Ruvuma
3557,155032,richest,132079,155,-11.1158275545,34.6688384575,504.886841,R,Ruvuma
3558,155033,richest,105362,155,-11.1158275545,34.6688384575,504.886841,R,Ruvuma
3559,155035,richest,148006,155,-11.1158275545,34.6688384575,504.886841,R,Ruvuma
3560,155036,richest,183960,155,-11.1158275545,34.6688384575,504.886841,R,Ruvuma
3561,155038,richest,156603,155,-11.1158275545,34.6688384575,504.886841,R,Ruvuma
3562,156001,middle,2496,156,-7.8398925427,35.6404168622,1592.229126,R,Iringa
3563,156002,middle,-6984,156,-7.8398925427,35.6404168622,1592.229126,R,Iringa
3564,156003,richer,48202,156,-7.8398925427,35.6404168622,1592.229126,R,Iringa
3565,156005,middle,-14901,156,-7.8398925427,35.6404168622,1592.229126,R,Iringa
3566,156006,middle,-19159,156,-7.8398925427,35.6404168622,1592.229126,R,Iringa
3567,156007,richer,22836,156,-7.8398925427,35.6404168622,1592.229126,R,Iringa
3568,156009,middle,2420,156,-7.8398925427,35.6404168622,1592.229126,R,Iringa
3569,156010,middle,-32274,156,-7.8398925427,35.6404168622,1592.229126,R,Iringa
3570,156013,middle,-34150,156,-7.8398925427,35.6404168622,1592.229126,R,Iringa
3571,156014,middle,1179,156,-7.8398925427,35.6404168622,1592.229126,R,Iringa
3572,156016,middle,-9025,156,-7.8398925427,35.6404168622,1592.229126,R,Iringa
3573,156017,middle,-30194,156,-7.8398925427,35.6404168622,1592.229126,R,Iringa
3574,156018,middle,-21187,156,-7.8398925427,35.6404168622,1592.229126,R,Iringa
3575,156020,middle,-25852,156,-7.8398925427,35.6404168622,1592.229126,R,Iringa
3576,156021,middle,-17458,156,-7.8398925427,35.6404168622,1592.229126,R,Iringa
3577,156022,middle,-24468,156,-7.8398925427,35.6404168622,1592.229126,R,Iringa
3578,156024,middle,-31011,156,-7.8398925427,35.6404168622,1592.229126,R,Iringa
3579,156025,poorer,-62432,156,-7.8398925427,35.6404168622,1592.229126,R,Iringa
3580,156026,middle,-3465,156,-7.8398925427,35.6404168622,1592.229126,R,Iringa
3581,156028,middle,980,156,-7.8398925427,35.6404168622,1592.229126,R,Iringa
3582,156029,middle,-26771,156,-7.8398925427,35.6404168622,1592.229126,R,Iringa
3583,156031,middle,-29071,156,-7.8398925427,35.6404168622,1592.229126,R,Iringa
3584,156032,middle,-21107,156,-7.8398925427,35.6404168622,1592.229126,R,Iringa
3585,157001,richer,38121,157,-7.37517093609,35.5016862029,732.569275,R,Iringa
3586,157003,richer,65957,157,-7.37517093609,35.5016862029,732.569275,R,Iringa
3587,157005,middle,2166,157,-7.37517093609,35.5016862029,732.569275,R,Iringa
3588,157006,middle,-38776,157,-7.37517093609,35.5016862029,732.569275,R,Iringa
3589,157008,middle,-46264,157,-7.37517093609,35.5016862029,732.569275,R,Iringa
3590,157010,middle,8322,157,-7.37517093609,35.5016862029,732.569275,R,Iringa
3591,157012,middle,-23368,157,-7.37517093609,35.5016862029,732.569275,R,Iringa
3592,157013,middle,-43913,157,-7.37517093609,35.5016862029,732.569275,R,Iringa
3593,157015,poorer,-89897,157,-7.37517093609,35.5016862029,732.569275,R,Iringa
3594,157017,middle,-38181,157,-7.37517093609,35.5016862029,732.569275,R,Iringa
3595,157019,middle,2578,157,-7.37517093609,35.5016862029,732.569275,R,Iringa
3596,157021,middle,2146,157,-7.37517093609,35.5016862029,732.569275,R,Iringa
3597,157022,richer,38882,157,-7.37517093609,35.5016862029,732.569275,R,Iringa
3598,157024,richer,18161,157,-7.37517093609,35.5016862029,732.569275,R,Iringa
3599,157026,middle,-20895,157,-7.37517093609,35.5016862029,732.569275,R,Iringa
3600,157028,richer,67815,157,-7.37517093609,35.5016862029,732.569275,R,Iringa
3601,157029,richer,36118,157,-7.37517093609,35.5016862029,732.569275,R,Iringa
3602,157031,middle,-18423,157,-7.37517093609,35.5016862029,732.569275,R,Iringa
3603,157035,middle,-58710,157,-7.37517093609,35.5016862029,732.569275,R,Iringa
3604,157036,middle,-12587,157,-7.37517093609,35.5016862029,732.569275,R,Iringa
3605,157038,middle,-43144,157,-7.37517093609,35.5016862029,732.569275,R,Iringa
3606,157040,middle,-31486,157,-7.37517093609,35.5016862029,732.569275,R,Iringa
3607,157042,middle,-26040,157,-7.37517093609,35.5016862029,732.569275,R,Iringa
3608,157044,richest,92996,157,-7.37517093609,35.5016862029,732.569275,R,Iringa
3609,158005,middle,-54449,158,-8.95353367973,35.1703953083,1248.562988,R,Iringa
3610,158008,poorer,-61781,158,-8.95353367973,35.1703953083,1248.562988,R,Iringa
3611,158010,middle,-29736,158,-8.95353367973,35.1703953083,1248.562988,R,Iringa
3612,158013,middle,-49021,158,-8.95353367973,35.1703953083,1248.562988,R,Iringa
3613,158016,middle,-56303,158,-8.95353367973,35.1703953083,1248.562988,R,Iringa
3614,158019,richer,30525,158,-8.95353367973,35.1703953083,1248.562988,R,Iringa
3615,158021,middle,-17062,158,-8.95353367973,35.1703953083,1248.562988,R,Iringa
3616,158024,poorer,-94784,158,-8.95353367973,35.1703953083,1248.562988,R,Iringa
3617,158027,poorer,-80304,158,-8.95353367973,35.1703953083,1248.562988,R,Iringa
3618,158029,middle,-33542,158,-8.95353367973,35.1703953083,1248.562988,R,Iringa
3619,158032,poorer,-87417,158,-8.95353367973,35.1703953083,1248.562988,R,Iringa
3620,158035,poorer,-78862,158,-8.95353367973,35.1703953083,1248.562988,R,Iringa
3621,158038,middle,314,158,-8.95353367973,35.1703953083,1248.562988,R,Iringa
3622,158040,middle,-46494,158,-8.95353367973,35.1703953083,1248.562988,R,Iringa
3623,158043,poorer,-87319,158,-8.95353367973,35.1703953083,1248.562988,R,Iringa
3624,158046,poorer,-101395,158,-8.95353367973,35.1703953083,1248.562988,R,Iringa
3625,158048,poorer,-63047,158,-8.95353367973,35.1703953083,1248.562988,R,Iringa
3626,158051,poorer,-98101,158,-8.95353367973,35.1703953083,1248.562988,R,Iringa
3627,158054,poorer,-83219,158,-8.95353367973,35.1703953083,1248.562988,R,Iringa
3628,158057,poorer,-104605,158,-8.95353367973,35.1703953083,1248.562988,R,Iringa
3629,158059,poorer,-77069,158,-8.95353367973,35.1703953083,1248.562988,R,Iringa
3630,158062,poorest,-119783,158,-8.95353367973,35.1703953083,1248.562988,R,Iringa
3631,158065,poorer,-73692,158,-8.95353367973,35.1703953083,1248.562988,R,Iringa
3632,158068,poorer,-78987,158,-8.95353367973,35.1703953083,1248.562988,R,Iringa
3633,159001,middle,-45823,159,-8.60038315943,35.1500387183,1962.529541,U,Iringa
3634,159003,poorer,-72718,159,-8.60038315943,35.1500387183,1962.529541,U,Iringa
3635,159005,poorer,-84798,159,-8.60038315943,35.1500387183,1962.529541,U,Iringa
3636,159006,middle,-30531,159,-8.60038315943,35.1500387183,1962.529541,U,Iringa
3637,159008,poorer,-98069,159,-8.60038315943,35.1500387183,1962.529541,U,Iringa
3638,159009,middle,-32075,159,-8.60038315943,35.1500387183,1962.529541,U,Iringa
3639,159011,poorer,-68240,159,-8.60038315943,35.1500387183,1962.529541,U,Iringa
3640,159013,poorer,-93667,159,-8.60038315943,35.1500387183,1962.529541,U,Iringa
3641,159014,poorer,-108908,159,-8.60038315943,35.1500387183,1962.529541,U,Iringa
3642,159016,poorer,-76813,159,-8.60038315943,35.1500387183,1962.529541,U,Iringa
3643,159017,poorer,-74804,159,-8.60038315943,35.1500387183,1962.529541,U,Iringa
3644,159019,poorer,-98263,159,-8.60038315943,35.1500387183,1962.529541,U,Iringa
3645,159021,poorer,-80041,159,-8.60038315943,35.1500387183,1962.529541,U,Iringa
3646,159022,poorer,-80041,159,-8.60038315943,35.1500387183,1962.529541,U,Iringa
3647,159025,richer,19798,159,-8.60038315943,35.1500387183,1962.529541,U,Iringa
3648,159027,middle,-29335,159,-8.60038315943,35.1500387183,1962.529541,U,Iringa
3649,159029,richer,16655,159,-8.60038315943,35.1500387183,1962.529541,U,Iringa
3650,159030,poorer,-71591,159,-8.60038315943,35.1500387183,1962.529541,U,Iringa
3651,159032,poorer,-60911,159,-8.60038315943,35.1500387183,1962.529541,U,Iringa
3652,159033,poorer,-86956,159,-8.60038315943,35.1500387183,1962.529541,U,Iringa
3653,159035,poorer,-95081,159,-8.60038315943,35.1500387183,1962.529541,U,Iringa
3654,159037,poorer,-86525,159,-8.60038315943,35.1500387183,1962.529541,U,Iringa
3655,159038,poorer,-91059,159,-8.60038315943,35.1500387183,1962.529541,U,Iringa
3656,160002,poorest,-123060,160,-8.40189146082,34.8682667514,1339.273193,R,Iringa
3657,160004,poorer,-95969,160,-8.40189146082,34.8682667514,1339.273193,R,Iringa
3658,160005,poorer,-112030,160,-8.40189146082,34.8682667514,1339.273193,R,Iringa
3659,160007,poorer,-108392,160,-8.40189146082,34.8682667514,1339.273193,R,Iringa
3660,160008,poorer,-92648,160,-8.40189146082,34.8682667514,1339.273193,R,Iringa
3661,160009,poorest,-123752,160,-8.40189146082,34.8682667514,1339.273193,R,Iringa
3662,160011,poorer,-92648,160,-8.40189146082,34.8682667514,1339.273193,R,Iringa
3663,160012,poorer,-70286,160,-8.40189146082,34.8682667514,1339.273193,R,Iringa
3664,160013,poorer,-91430,160,-8.40189146082,34.8682667514,1339.273193,R,Iringa
3665,160016,poorest,-123181,160,-8.40189146082,34.8682667514,1339.273193,R,Iringa
3666,160017,poorer,-107888,160,-8.40189146082,34.8682667514,1339.273193,R,Iringa
3667,160019,poorer,-108783,160,-8.40189146082,34.8682667514,1339.273193,R,Iringa
3668,160020,poorer,-82805,160,-8.40189146082,34.8682667514,1339.273193,R,Iringa
3669,160021,poorer,-94585,160,-8.40189146082,34.8682667514,1339.273193,R,Iringa
3670,160023,poorer,-95969,160,-8.40189146082,34.8682667514,1339.273193,R,Iringa
3671,160024,poorer,-107289,160,-8.40189146082,34.8682667514,1339.273193,R,Iringa
3672,160026,poorer,-91337,160,-8.40189146082,34.8682667514,1339.273193,R,Iringa
3673,160027,poorer,-95488,160,-8.40189146082,34.8682667514,1339.273193,R,Iringa
3674,160028,poorer,-65467,160,-8.40189146082,34.8682667514,1339.273193,R,Iringa
3675,160030,poorer,-104527,160,-8.40189146082,34.8682667514,1339.273193,R,Iringa
3676,160032,poorest,-118038,160,-8.40189146082,34.8682667514,1339.273193,R,Iringa
3677,160034,poorer,-103900,160,-8.40189146082,34.8682667514,1339.273193,R,Iringa
3678,161001,middle,2826,161,-8.20329142043,35.6885699815,1951.086914,R,Iringa
3679,161002,middle,-38928,161,-8.20329142043,35.6885699815,1951.086914,R,Iringa
3680,161004,poorer,-69232,161,-8.20329142043,35.6885699815,1951.086914,R,Iringa
3681,161006,middle,-50038,161,-8.20329142043,35.6885699815,1951.086914,R,Iringa
3682,161007,poorest,-118975,161,-8.20329142043,35.6885699815,1951.086914,R,Iringa
3683,161009,middle,-2874,161,-8.20329142043,35.6885699815,1951.086914,R,Iringa
3684,161011,middle,-59527,161,-8.20329142043,35.6885699815,1951.086914,R,Iringa
3685,161013,middle,-42676,161,-8.20329142043,35.6885699815,1951.086914,R,Iringa
3686,161014,middle,-42989,161,-8.20329142043,35.6885699815,1951.086914,R,Iringa
3687,161016,middle,-56558,161,-8.20329142043,35.6885699815,1951.086914,R,Iringa
3688,161018,middle,-15686,161,-8.20329142043,35.6885699815,1951.086914,R,Iringa
3689,161019,middle,-36537,161,-8.20329142043,35.6885699815,1951.086914,R,Iringa
3690,161021,poorer,-104273,161,-8.20329142043,35.6885699815,1951.086914,R,Iringa
3691,161023,poorer,-88662,161,-8.20329142043,35.6885699815,1951.086914,R,Iringa
3692,161024,poorer,-62222,161,-8.20329142043,35.6885699815,1951.086914,R,Iringa
3693,161026,middle,-48905,161,-8.20329142043,35.6885699815,1951.086914,R,Iringa
3694,161028,middle,-24750,161,-8.20329142043,35.6885699815,1951.086914,R,Iringa
3695,161029,middle,-11474,161,-8.20329142043,35.6885699815,1951.086914,R,Iringa
3696,161031,poorer,-68101,161,-8.20329142043,35.6885699815,1951.086914,R,Iringa
3697,161033,poorer,-72691,161,-8.20329142043,35.6885699815,1951.086914,R,Iringa
3698,161034,middle,-9730,161,-8.20329142043,35.6885699815,1951.086914,R,Iringa
3699,161036,poorer,-81662,161,-8.20329142043,35.6885699815,1951.086914,R,Iringa
3700,161038,poorer,-73810,161,-8.20329142043,35.6885699815,1951.086914,R,Iringa
3701,161039,poorer,-94314,161,-8.20329142043,35.6885699815,1951.086914,R,Iringa
3702,161041,middle,-2292,161,-8.20329142043,35.6885699815,1951.086914,R,Iringa
3703,162004,middle,-12642,162,-7.78268555837,35.7064263518,1577.720459,U,Iringa
3704,162006,middle,-18630,162,-7.78268555837,35.7064263518,1577.720459,U,Iringa
3705,162008,richer,26574,162,-7.78268555837,35.7064263518,1577.720459,U,Iringa
3706,162010,richer,67959,162,-7.78268555837,35.7064263518,1577.720459,U,Iringa
3707,162012,richer,59005,162,-7.78268555837,35.7064263518,1577.720459,U,Iringa
3708,162014,richer,71366,162,-7.78268555837,35.7064263518,1577.720459,U,Iringa
3709,162016,poorer,-92134,162,-7.78268555837,35.7064263518,1577.720459,U,Iringa
3710,162018,middle,-57073,162,-7.78268555837,35.7064263518,1577.720459,U,Iringa
3711,162020,poorer,-60497,162,-7.78268555837,35.7064263518,1577.720459,U,Iringa
3712,162022,richer,23319,162,-7.78268555837,35.7064263518,1577.720459,U,Iringa
3713,162024,middle,-9371,162,-7.78268555837,35.7064263518,1577.720459,U,Iringa
3714,162027,richest,110621,162,-7.78268555837,35.7064263518,1577.720459,U,Iringa
3715,162029,middle,-22980,162,-7.78268555837,35.7064263518,1577.720459,U,Iringa
3716,162031,middle,-45266,162,-7.78268555837,35.7064263518,1577.720459,U,Iringa
3717,162033,richer,13073,162,-7.78268555837,35.7064263518,1577.720459,U,Iringa
3718,162035,middle,-28326,162,-7.78268555837,35.7064263518,1577.720459,U,Iringa
3719,162037,richer,40433,162,-7.78268555837,35.7064263518,1577.720459,U,Iringa
3720,162039,richer,21657,162,-7.78268555837,35.7064263518,1577.720459,U,Iringa
3721,162041,middle,-15953,162,-7.78268555837,35.7064263518,1577.720459,U,Iringa
3722,162043,middle,-21815,162,-7.78268555837,35.7064263518,1577.720459,U,Iringa
3723,162045,richer,42632,162,-7.78268555837,35.7064263518,1577.720459,U,Iringa
3724,162047,richer,62857,162,-7.78268555837,35.7064263518,1577.720459,U,Iringa
3725,162049,middle,-31802,162,-7.78268555837,35.7064263518,1577.720459,U,Iringa
3726,162052,richer,62509,162,-7.78268555837,35.7064263518,1577.720459,U,Iringa
3727,163004,middle,-10403,163,-7.58384364734,36.2612201558,759.845764,R,Iringa
3728,163007,richer,32717,163,-7.58384364734,36.2612201558,759.845764,R,Iringa
3729,163011,richer,57578,163,-7.58384364734,36.2612201558,759.845764,R,Iringa
3730,163014,richer,43330,163,-7.58384364734,36.2612201558,759.845764,R,Iringa
3731,163018,richest,113732,163,-7.58384364734,36.2612201558,759.845764,R,Iringa
3732,163021,richer,62419,163,-7.58384364734,36.2612201558,759.845764,R,Iringa
3733,163025,richer,31520,163,-7.58384364734,36.2612201558,759.845764,R,Iringa
3734,163028,richest,107732,163,-7.58384364734,36.2612201558,759.845764,R,Iringa
3735,163032,richest,175433,163,-7.58384364734,36.2612201558,759.845764,R,Iringa
3736,163035,middle,-43522,163,-7.58384364734,36.2612201558,759.845764,R,Iringa
3737,163039,richest,137543,163,-7.58384364734,36.2612201558,759.845764,R,Iringa
3738,163042,middle,-19498,163,-7.58384364734,36.2612201558,759.845764,R,Iringa
3739,163046,richer,35164,163,-7.58384364734,36.2612201558,759.845764,R,Iringa
3740,163049,richest,124239,163,-7.58384364734,36.2612201558,759.845764,R,Iringa
3741,163053,richest,163291,163,-7.58384364734,36.2612201558,759.845764,R,Iringa
3742,163056,middle,701,163,-7.58384364734,36.2612201558,759.845764,R,Iringa
3743,163063,richer,60636,163,-7.58384364734,36.2612201558,759.845764,R,Iringa
3744,163069,richer,27295,163,-7.58384364734,36.2612201558,759.845764,R,Iringa
3745,163071,richer,76949,163,-7.58384364734,36.2612201558,759.845764,R,Iringa
3746,163074,richer,46875,163,-7.58384364734,36.2612201558,759.845764,R,Iringa
3747,163077,middle,-3663,163,-7.58384364734,36.2612201558,759.845764,R,Iringa
3748,163081,richest,129770,163,-7.58384364734,36.2612201558,759.845764,R,Iringa
3749,163084,middle,-244,163,-7.58384364734,36.2612201558,759.845764,R,Iringa
3750,163088,richer,22380,163,-7.58384364734,36.2612201558,759.845764,R,Iringa
3751,164001,richer,64699,164,-7.73069462372,35.8963953485,1568.049316,R,Iringa
3752,164003,richest,156178,164,-7.73069462372,35.8963953485,1568.049316,R,Iringa
3753,164004,richest,84004,164,-7.73069462372,35.8963953485,1568.049316,R,Iringa
3754,164006,richer,52241,164,-7.73069462372,35.8963953485,1568.049316,R,Iringa
3755,164007,richest,167093,164,-7.73069462372,35.8963953485,1568.049316,R,Iringa
3756,164009,richer,65891,164,-7.73069462372,35.8963953485,1568.049316,R,Iringa
3757,164011,richer,61349,164,-7.73069462372,35.8963953485,1568.049316,R,Iringa
3758,164012,richer,14105,164,-7.73069462372,35.8963953485,1568.049316,R,Iringa
3759,164014,richer,12388,164,-7.73069462372,35.8963953485,1568.049316,R,Iringa
3760,164016,richest,110885,164,-7.73069462372,35.8963953485,1568.049316,R,Iringa
3761,164017,richest,153338,164,-7.73069462372,35.8963953485,1568.049316,R,Iringa
3762,164019,richest,121357,164,-7.73069462372,35.8963953485,1568.049316,R,Iringa
3763,164021,richer,53714,164,-7.73069462372,35.8963953485,1568.049316,R,Iringa
3764,164024,richer,65226,164,-7.73069462372,35.8963953485,1568.049316,R,Iringa
3765,164025,richest,100341,164,-7.73069462372,35.8963953485,1568.049316,R,Iringa
3766,164027,richest,169321,164,-7.73069462372,35.8963953485,1568.049316,R,Iringa
3767,164029,richer,42817,164,-7.73069462372,35.8963953485,1568.049316,R,Iringa
3768,164034,richest,89373,164,-7.73069462372,35.8963953485,1568.049316,R,Iringa
3769,164035,richer,73548,164,-7.73069462372,35.8963953485,1568.049316,R,Iringa
3770,164037,richer,76690,164,-7.73069462372,35.8963953485,1568.049316,R,Iringa
3771,164039,richer,76701,164,-7.73069462372,35.8963953485,1568.049316,R,Iringa
3772,164040,middle,7909,164,-7.73069462372,35.8963953485,1568.049316,R,Iringa
3773,165001,richer,24152,165,-7.68561574986,36.0470839182,1369.210571,U,Iringa
3774,165003,richer,80664,165,-7.68561574986,36.0470839182,1369.210571,U,Iringa
3775,165004,richer,62512,165,-7.68561574986,36.0470839182,1369.210571,U,Iringa
3776,165006,richer,58205,165,-7.68561574986,36.0470839182,1369.210571,U,Iringa
3777,165007,richest,119182,165,-7.68561574986,36.0470839182,1369.210571,U,Iringa
3778,165009,middle,-23526,165,-7.68561574986,36.0470839182,1369.210571,U,Iringa
3779,165011,richest,136670,165,-7.68561574986,36.0470839182,1369.210571,U,Iringa
3780,165013,richest,121737,165,-7.68561574986,36.0470839182,1369.210571,U,Iringa
3781,165014,richest,121553,165,-7.68561574986,36.0470839182,1369.210571,U,Iringa
3782,165016,richer,76305,165,-7.68561574986,36.0470839182,1369.210571,U,Iringa
3783,165018,richest,92003,165,-7.68561574986,36.0470839182,1369.210571,U,Iringa
3784,165019,richest,104503,165,-7.68561574986,36.0470839182,1369.210571,U,Iringa
3785,165021,middle,3612,165,-7.68561574986,36.0470839182,1369.210571,U,Iringa
3786,165023,richest,109086,165,-7.68561574986,36.0470839182,1369.210571,U,Iringa
3787,165024,richer,22594,165,-7.68561574986,36.0470839182,1369.210571,U,Iringa
3788,165026,richer,78250,165,-7.68561574986,36.0470839182,1369.210571,U,Iringa
3789,165027,richest,97787,165,-7.68561574986,36.0470839182,1369.210571,U,Iringa
3790,165029,richest,92903,165,-7.68561574986,36.0470839182,1369.210571,U,Iringa
3791,165031,richest,103139,165,-7.68561574986,36.0470839182,1369.210571,U,Iringa
3792,165032,richer,71126,165,-7.68561574986,36.0470839182,1369.210571,U,Iringa
3793,165034,richest,97203,165,-7.68561574986,36.0470839182,1369.210571,U,Iringa
3794,165036,richer,28267,165,-7.68561574986,36.0470839182,1369.210571,U,Iringa
3795,165037,richest,125097,165,-7.68561574986,36.0470839182,1369.210571,U,Iringa
3796,165039,middle,783,165,-7.68561574986,36.0470839182,1369.210571,U,Iringa
3797,165041,richer,80884,165,-7.68561574986,36.0470839182,1369.210571,U,Iringa
3798,166001,richer,27097,166,-7.06397838105,33.488227974,1254.0,R,Mbeya
3799,166003,richer,23154,166,-7.06397838105,33.488227974,1254.0,R,Mbeya
3800,166006,richer,13257,166,-7.06397838105,33.488227974,1254.0,R,Mbeya
3801,166008,richest,158266,166,-7.06397838105,33.488227974,1254.0,R,Mbeya
3802,166011,richer,37849,166,-7.06397838105,33.488227974,1254.0,R,Mbeya
3803,166013,richer,22195,166,-7.06397838105,33.488227974,1254.0,R,Mbeya
3804,166016,richer,69788,166,-7.06397838105,33.488227974,1254.0,R,Mbeya
3805,166018,richer,35572,166,-7.06397838105,33.488227974,1254.0,R,Mbeya
3806,166021,richer,62327,166,-7.06397838105,33.488227974,1254.0,R,Mbeya
3807,166023,richer,43768,166,-7.06397838105,33.488227974,1254.0,R,Mbeya
3808,166026,richest,112117,166,-7.06397838105,33.488227974,1254.0,R,Mbeya
3809,166028,richest,128777,166,-7.06397838105,33.488227974,1254.0,R,Mbeya
3810,166031,richest,84319,166,-7.06397838105,33.488227974,1254.0,R,Mbeya
3811,166034,richer,11559,166,-7.06397838105,33.488227974,1254.0,R,Mbeya
3812,166036,richer,59353,166,-7.06397838105,33.488227974,1254.0,R,Mbeya
3813,166039,richest,136628,166,-7.06397838105,33.488227974,1254.0,R,Mbeya
3814,166041,richest,129184,166,-7.06397838105,33.488227974,1254.0,R,Mbeya
3815,166044,middle,-40094,166,-7.06397838105,33.488227974,1254.0,R,Mbeya
3816,166046,richer,34274,166,-7.06397838105,33.488227974,1254.0,R,Mbeya
3817,166049,richer,40785,166,-7.06397838105,33.488227974,1254.0,R,Mbeya
3818,166051,middle,-1238,166,-7.06397838105,33.488227974,1254.0,R,Mbeya
3819,166054,richer,78018,166,-7.06397838105,33.488227974,1254.0,R,Mbeya
3820,166056,richer,73095,166,-7.06397838105,33.488227974,1254.0,R,Mbeya
3821,166059,richer,69167,166,-7.06397838105,33.488227974,1254.0,R,Mbeya
3822,166061,richer,49873,166,-7.06397838105,33.488227974,1254.0,R,Mbeya
3823,167002,middle,-16660,167,0.0,0.0,9999.0,R,Songwe
3824,167005,middle,-47398,167,0.0,0.0,9999.0,R,Songwe
3825,167008,middle,-55505,167,0.0,0.0,9999.0,R,Songwe
3826,167010,middle,-47376,167,0.0,0.0,9999.0,R,Songwe
3827,167015,middle,-58716,167,0.0,0.0,9999.0,R,Songwe
3828,167018,middle,-38362,167,0.0,0.0,9999.0,R,Songwe
3829,167020,poorer,-63115,167,0.0,0.0,9999.0,R,Songwe
3830,167023,middle,-53805,167,0.0,0.0,9999.0,R,Songwe
3831,167025,poorer,-81786,167,0.0,0.0,9999.0,R,Songwe
3832,167028,poorer,-95810,167,0.0,0.0,9999.0,R,Songwe
3833,167036,middle,-14254,167,0.0,0.0,9999.0,R,Songwe
3834,167038,middle,-24064,167,0.0,0.0,9999.0,R,Songwe
3835,167041,middle,-8311,167,0.0,0.0,9999.0,R,Songwe
3836,167043,middle,-55417,167,0.0,0.0,9999.0,R,Songwe
3837,167046,middle,-45265,167,0.0,0.0,9999.0,R,Songwe
3838,167049,poorer,-86641,167,0.0,0.0,9999.0,R,Songwe
3839,167051,middle,-29023,167,0.0,0.0,9999.0,R,Songwe
3840,167054,middle,-32240,167,0.0,0.0,9999.0,R,Songwe
3841,167056,middle,-36033,167,0.0,0.0,9999.0,R,Songwe
3842,167059,middle,-13883,167,0.0,0.0,9999.0,R,Songwe
3843,167061,richer,13273,167,0.0,0.0,9999.0,R,Songwe
3844,167064,poorer,-74476,167,0.0,0.0,9999.0,R,Songwe
3845,168001,richer,65746,168,-9.25963501114,33.1618484817,1699.422363,R,Mbeya
3846,168002,middle,-24159,168,-9.25963501114,33.1618484817,1699.422363,R,Mbeya
3847,168004,middle,-12465,168,-9.25963501114,33.1618484817,1699.422363,R,Mbeya
